Observation id	NLD							
1362.307	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
1367.770	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
1376.029	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
1381.824	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
1385.076	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
1388.584	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
1406.599	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
1409.976	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
1411.772	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
1412.774	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
1414.735	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
1420.616	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
1424.286	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
1426.746	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
1435.381	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
1439.051	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
1445.516	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
1449.726	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
1464.282	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
1471.208	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
1473.163	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
1492.646	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
1502.946	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
1509.788	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
1512.457	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
1524.386	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
1533.686	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
1551.204	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
1557.335	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
1562.966	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
1564.383	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
1571.350	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
1582.402	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
1591.953	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
1633.410	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
1634.995	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
1683.668	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
1691.384	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
1694.639	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
1729.253	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
1734.596	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
1748.651	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
1754.946	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
1761.372	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
1763.787	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
1774.260	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
1781.892	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
1783.726	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
1786.690	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
1800.703	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
1804.411	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
1838.032	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
1843.663	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
1849.793	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
1853.086	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
1856.424	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
1859.804	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
1861.389	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
1880.449	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
1881.742	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
1883.702	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
1885.038	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
1888.040	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
1912.815	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
1944.387	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
1978.130	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
1980.090	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
1984.011	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
1988.097	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
1996.732	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
2004.781	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
2007.699	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
2011.288	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
2013.454	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
2014.328	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
2015.583	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
2032.641	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
2041.943	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
2043.693	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
2047.950	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
2058.586	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
2066.844	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
2068.512	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
2070.097	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
2072.097	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
2078.231	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
2081.273	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
2084.820	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
2086.977	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
2088.281	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
2100.795	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
2104.839	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
2115.850	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
2117.561	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
2121.148	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
2134.286	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
2142.294	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
2144.921	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
2168.029	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
2182.084	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
2186.213	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
2205.523	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
2212.198	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
2213.781	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
2227.629	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
2229.632	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
2252.340	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
2255.194	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
2262.413	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
2268.003	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
2270.338	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
2281.473	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
2283.432	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
2310.794	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
2313.464	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
2336.320	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
2340.158	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
2345.037	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
2354.209	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
2373.897	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
2393.251	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
2398.217	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
2404.848	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
2408.725	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
2414.773	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
2420.153	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
2427.955	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
2434.336	/Volumes/Data/Romero_dead/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r/Night.Of.The.Living.Dead.1968.720p.BRRip.x264-x0r.mkv	5752.800	23.98		shot_change			POINT
